OUTLETID,BUSNAME,ADDR1,ADDR2,CITY,STATE,ZIP,ZIP4,PHONE,FAX,TOLLFREE,CATEGORYID,HOURS1,HOURS2,HOURS3,HOURS4,HOURS5,HOURS6,HOURS7,REGULARHOURSDESCRIPTION,COLLECTIONHOURS1,COLLECTIONHOURS2,COLLECTIONHOURS3,COLLECTIONHOURS4,COLLECTIONHOURS5,COLLECTIONHOURS6,COLLECTIONHOURS7,COLLECTIONHOURSDESCRIPTION,SPECIALHOURS1,SPECIALHOURS2,SPECIALHOURS3,SPECIALHOURS4,SPECIALHOURS5,SPECIALHOURS6,SPECIALHOURS7,SPECIALHOURSDESCRIPTION,MISCELLANEOUSSPECIALHOURS1,MISCELLANEOUSSPECIALHOURS2,MISCELLANEOUSSPECIALHOURS3,MISCELLANEOUSSPECIALHOURS4,MISCELLANEOUSSPECIALHOURS5,MISCELLANEOUSSPECIALHOURS6,MISCELLANEOUSSPECIALHOURS7,MISCSPECIALHOURSDESCRIPTION,DONTSHOWLOCALNUMBER,SPECIALMESSAGETEXT,SHOWNOTICE,LATITUDE,LONGITUDE
8412300048,USPS COLLECTION BOX - BLUE BOX,4555 S ATHERTON DR,NULL,SALT LAKE CITY,UT,84123,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:00PM,TU 03:00PM,WE 03:00PM,TH 03:00PM,FR 03:00PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,40.671335,-111.921956
8413200004,USPS COLLECTION BOX - BLUE BOX,50 N MEDICAL DR,NULL,SALT LAKE CITY,UT,84132,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:00PM,TU 03:00PM,WE 03:00PM,TH 03:00PM,FR 03:00PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,40.77292707,-111.8368128
8460100106,USPS COLLECTION BOX - BLUE BOX,2005 N 900 E,NULL,PROVO,UT,84601,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:45PM,TU 03:45PM,WE 03:45PM,TH 03:45PM,FR 03:45PM,SA 04:20PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,40.260493,-111.645799
8465700001,USPS COLLECTION BOX - BLUE BOX,20 S MAIN ST,NULL,SIGURD,UT,84657,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 12:00PM,TU 12:00PM,WE 12:00PM,TH 12:00PM,FR 12:00PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,38.838947,-111.968521
8465700002,USPS COLLECTION BOX - PO LOBBY,20 S MAIN ST,NULL,SIGURD,UT,84657,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 12:00PM,TU 12:00PM,WE 12:00PM,TH 12:00PM,FR 12:00PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,38.838947,-111.968521
8465700003,USPS COLLECTION BOX - PO LOBBY,20 S MAIN ST,NULL,SIGURD,UT,84657,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 12:00PM,TU 12:00PM,WE 12:00PM,TH 12:00PM,FR 12:00PM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,38.83896081,-111.9686004
8473400000,USPS COLLECTION BOX - BLUE BOX,130 E 100 N,NULL,HANKSVILLE,UT,84734,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 01:00PM,TU 01:00PM,WE 01:00PM,TH 01:00PM,FR 01:00PM,SA 11:15AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,38.374386,-110.71156
8473400001,USPS COLLECTION BOX - PO LOBBY,130 E 100 N,NULL,HANKSVILLE,UT,84734,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 01:00PM,TU 01:00PM,WE 01:00PM,TH 01:00PM,FR 01:00PM,SA 11:15AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,38.374413,-110.711531
8473400003,USPS COLLECTION BOX - PO LOBBY,130 E 100 N,NULL,HANKSVILLE,UT,84734,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 01:00PM,TU 01:00PM,WE 01:00PM,TH 01:00PM,FR 01:00PM,SA 11:15AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,38.37433409,-110.7115995
8475500000,USPS COLLECTION BOX - BLUE BOX,3010 S STATE ST,NULL,MOUNT CARMEL,UT,84755,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 11:45AM,TU 11:45AM,WE 11:45AM,TH 11:45AM,FR 11:45AM,SA 11:30AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,37.242221,-112.670527
8475500001,USPS COLLECTION BOX - PO LOBBY,3010 S STATE ST,NULL,MOUNT CARMEL,UT,84755,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 11:45AM,TU 11:45AM,WE 11:45AM,TH 11:45AM,FR 11:45AM,SA 11:30AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,37.242223,-112.67048
8475500002,USPS COLLECTION BOX - PO LOBBY,3010 S STATE ST,NULL,MOUNT CARMEL,UT,84755,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 11:45AM,TU 11:45AM,WE 11:45AM,TH 11:45AM,FR 11:45AM,SA 11:30AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,37.24225572,-112.6705396
8475700004,USPS COLLECTION BOX - BLUE BOX,3750 E KOLOB CANYON RD,NULL,NEW HARMONY,UT,84757,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 09:00AM,TU 09:00AM,WE 09:00AM,TH 09:00AM,FR 09:00AM,SA 09:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,37.4541847,-113.226552
8477500000,USPS COLLECTION BOX - PO LOBBY,43 W MAIN ST,NULL,TORREY,UT,84775,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 01:30PM,TU 01:30PM,WE 01:30PM,TH 01:30PM,FR 01:30PM,SA 11:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,38.299012,-111.422667
8477500003,USPS COLLECTION BOX - PO LOBBY,43 W MAIN ST,NULL,TORREY,UT,84775,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 01:30PM,TU 01:30PM,WE 01:30PM,TH 01:30PM,FR 01:30PM,SA 11:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,38.29895407,-111.4220338
8500300014,USPS COLLECTION BOX - BLUE BOX,114 W ADAMS ST,NULL,PHOENIX,AZ,85003,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 04:30PM,TU 04:30PM,WE 04:30PM,TH 04:30PM,FR 04:30PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,33.449419,-112.075627
8500300030,USPS COLLECTION BOX - BLUE BOX,305 W WASHINGTON ST,NULL,PHOENIX,AZ,85003,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:45PM,TU 03:45PM,WE 03:45PM,TH 03:45PM,FR 03:45PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,33.44821448,-112.078314
8500300053,USPS COLLECTION BOX - BLUE BOX,550 W JACKSON ST,NULL,PHOENIX,AZ,85003,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:00PM,TU 03:00PM,WE 03:00PM,TH 03:00PM,FR 03:00PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,33.445992,-112.080289
8500400073,USPS COLLECTION BOX - BLUE BOX,300 WILLETTA STREET,NULL,PHOENIX,AZ,85004,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 01:45PM,TU 01:45PM,WE 01:45PM,TH 01:45PM,FR 01:45PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,33.46399422,-112.0693127
8500800042,USPS COLLECTION BOX - BLUE BOX,2255 N 44TH ST,NULL,PHOENIX,AZ,85008,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:45PM,TU 03:45PM,WE 03:45PM,TH 03:45PM,FR 03:45PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,33.472728,-111.986308
8501600098,USPS COLLECTION BOX - BLUE BOX,2222 E HIGHLAND AVE,NULL,PHOENIX,AZ,85016,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 02:45PM,TU 02:45PM,WE 02:45PM,TH 02:45PM,FR 02:45PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,33.506635,-112.033869
8502100007,USPS COLLECTION BOX - BLUE BOX,7000 N 7TH AVE,NULL,PHOENIX,AZ,85021,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 02:30PM,TU 02:30PM,WE 02:30PM,TH 02:30PM,FR 02:30PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,33.538548,-112.083188
8502100028,USPS COLLECTION BOX - BLUE BOX,2440 W MISSION LN,NULL,PHOENIX,AZ,85021,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 12:00PM,TU 12:00PM,WE 12:00PM,TH 12:00PM,FR 12:00PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,33.569125,-112.111737
8502100055,USPS COLLECTION BOX - BLUE BOX,2440 W MISSION LN,NULL,PHOENIX,AZ,85021,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 12:00PM,TU 12:00PM,WE 12:00PM,TH 12:00PM,FR 12:00PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,33.569127,-112.11173
8503400069,USPS COLLECTION BOX - BLUE BOX,3200 E SKY HARBOR BLVD,NULL,PHOENIX,AZ,85034,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 12:00PM,TU 12:00PM,WE 12:00PM,TH 12:00PM,FR 12:00PM,SA 12:00PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,33.43647,-112.013552
8504800006,USPS COLLECTION BOX - BLUE BOX,1255 E CHANDLER BLVD,NULL,PHOENIX,AZ,85048,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 02:45PM,TU 02:45PM,WE 02:45PM,TH 02:45PM,FR 02:45PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,33.306124,-112.056134
8512200015,USPS COLLECTION BOX - BLUE BOX,1000 W GILA BEND HWY,NULL,CASA GRANDE,AZ,85122,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 10:00AM,TU 10:00AM,WE 10:00AM,TH 10:00AM,FR 10:00AM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,32.879545,-111.774657
8520100011,USPS COLLECTION BOX - BLUE BOX,305 E MAIN ST,NULL,MESA,AZ,85201,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 10:00AM,TU 10:00AM,WE 10:00AM,TH 10:00AM,FR 10:00AM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,33.414482,-111.823752
8525100068,USPS COLLECTION BOX - BLUE BOX,6090 E THOMAS RD,NULL,SCOTTSDALE,AZ,85251,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 04:15PM,TU 04:15PM,WE 04:15PM,TH 04:15PM,FR 04:15PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,33.48022155,-111.9504408
8525100096,USPS COLLECTION BOX - BLUE BOX,4343 N SCOTTSDALE RD,NULL,SCOTTSDALE,AZ,85251,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:45PM,TU 03:45PM,WE 03:45PM,TH 03:45PM,FR 03:45PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,33.5003,-111.924047
8525900007,USPS COLLECTION BOX - BLUE BOX,11615 N 136TH ST,NULL,SCOTTSDALE,AZ,85259,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 11:00AM,TU 11:00AM,WE 11:00AM,TH 11:00AM,FR 11:00AM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,33.591572,-111.786457
8535100016,USPS COLLECTION BOX - BLUE BOX,13188 N 103RD DR,NULL,SUN CITY,AZ,85351,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 02:30PM,TU 02:30PM,WE 02:30PM,TH 02:30PM,FR 02:30PM,SA 02:30PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,33.604436,-112.28247
8535100020,USPS COLLECTION BOX - BLUE BOX,14075 N THUNDERBIRD BLVD,NULL,SUN CITY,AZ,85351,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:45PM,TU 03:45PM,WE 03:45PM,TH 03:45PM,FR 03:45PM,SA 03:45PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,33.612556,-112.299267
8536300001,USPS COLLECTION BOX - BLUE BOX,11129 W ARIZONA AVE,NULL,YOUNGTOWN,AZ,85363,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 04:00PM,TU 04:00PM,WE 04:00PM,TH 04:00PM,FR 04:00PM,SA 12:00PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,33.59277336,-112.2992788
8536300008,USPS COLLECTION BOX - PO LOBBY,11129 W ARIZONA AVE,NULL,YOUNGTOWN,AZ,85363,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 04:00PM,TU 04:00PM,WE 04:00PM,TH 04:00PM,FR 04:00PM,SA 12:00PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,33.592827,-112.29934
8536300009,USPS COLLECTION BOX - PO LOBBY,11129 W ARIZONA AVE,NULL,YOUNGTOWN,AZ,85363,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 04:00PM,TU 04:00PM,WE 04:00PM,TH 04:00PM,FR 04:00PM,SA 12:00PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,33.59277336,-112.2992788
8571300004,USPS COLLECTION BOX - BLUE BOX,3601 S 6TH AVE,NULL,TUCSON,AZ,85713,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 12:15PM,TU 12:15PM,WE 12:15PM,TH 12:15PM,FR 12:15PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,32.181381,-110.965519
8574700004,USPS COLLECTION BOX - PO LOBBY,8235 S HOUGHTON RD STE 100,NULL,TUCSON,AZ,85747,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 02:30PM,TU 02:30PM,WE 02:30PM,TH 02:30PM,FR 02:30PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,32.10219608,-110.7726475
8604700022,USPS COLLECTION BOX - PO LOBBY,HC 61 LEUPP RD 7991,NULL,WINSLOW,AZ,86047,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 10:00AM,TU 10:00AM,WE 10:00AM,TH 10:00AM,FR 10:00AM,SA 10:00AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,35.294986,-111.002097
8633600004,USPS COLLECTION BOX - BLUE BOX,291 N STATE ROUTE 89A,NULL,SEDONA,AZ,86336,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 09:15AM,TU 09:15AM,WE 09:15AM,TH 09:15AM,FR 09:15AM,SA 09:15AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,34.87082,-111.760433
8634200001,USPS COLLECTION BOX - PO LOBBY,4220 ZUNI,NULL,RIMROCK,AZ,86342,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:30PM,TU 03:30PM,WE 03:30PM,TH 03:30PM,FR 03:30PM,SA 01:00PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,34.6315502,-111.7771966
8702600001,USPS COLLECTION BOX - BLUE BOX,11 RAILROAD AVE,NULL,LAGUNA,NM,87026,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 12:15PM,TU 12:15PM,WE 12:15PM,TH 12:15PM,FR 12:15PM,SA 11:30AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,34.7736556,-107.3612664
8704600000,USPS COLLECTION BOX - BLUE BOX,864 STATE HIGHWAY 96,NULL,REGINA,NM,87046,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 12:15PM,TU 12:15PM,WE 12:15PM,TH 12:15PM,FR 12:15PM,SA 10:30AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,36.181662,-106.958159
8704600002,USPS COLLECTION BOX - PO LOBBY,864 STATE HIGHWAY 96,NULL,REGINA,NM,87046,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 11:45AM,TU 11:45AM,WE 11:45AM,TH 11:45AM,FR 11:45AM,SA 10:30AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,36.18171693,-106.9581334
8710200062,USPS COLLECTION BOX - BLUE BOX,717 ENCINO PL NE,NULL,ALBUQUERQUE,NM,87102,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 11:00AM,TU 11:00AM,WE 11:00AM,TH 11:00AM,FR 11:00AM,SA 10:30AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,35.088583,-106.631878
8710800010,USPS COLLECTION BOX - BLUE BOX,2100 RIDGECREST DR SE,NULL,ALBUQUERQUE,NM,87108,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 10:00AM,TU 10:00AM,WE 10:00AM,TH 10:00AM,FR 10:00AM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,35.055269,-106.582459
8711000029,USPS COLLECTION BOX - BLUE BOX,7901 MOUNTAIN RD NE,NULL,ALBUQUERQUE,NM,87110,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:00PM,TU 03:00PM,WE 03:00PM,TH 03:00PM,FR 03:00PM,SA 03:00PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.09094147,-106.5584017
8711000073,USPS COLLECTION BOX - BLUE BOX,7901 MOUNTAIN RD NE,NULL,ALBUQUERQUE,NM,87110,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 03:00PM,TU 03:00PM,WE 03:00PM,TH 03:00PM,FR 03:00PM,SA 03:00PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.091049,-106.558625
8812200001,USPS COLLECTION BOX - PO LOBBY,38797 US 70,NULL,PORTALES,NM,88122,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 09:15AM,TU 09:15AM,WE 09:15AM,TH 09:15AM,FR 09:15AM,SA 09:15AM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,33.8422664,-103.7719521
8821000033,USPS COLLECTION BOX - PO LOBBY,1300 W RICHEY AVE,NULL,ARTESIA,NM,88210,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 04:00PM,TU 04:00PM,WE 04:00PM,TH 04:00PM,FR 04:00PM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,32.85716453,-104.412924
8840100003,USPS COLLECTION BOX - BLUE BOX,201 S 2ND ST,NULL,TUCUMCARI,NM,88401,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 04:25PM,TU 04:25PM,WE 04:25PM,TH 04:25PM,FR 04:25PM,SA 03:25PM,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,"ON 12/24 AND 12/31, THIS BOX MAY BE COLLECTED AS EARLY AS 12 NOON.",Y,35.177932,-103.726237
8900100002,USPS COLLECTION BOX - BLUE BOX,1 HIGHWAY 375,NULL,ALAMO,NV,89001,NULL,NULL,NULL,NULL,3064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MO 11:15AM,TU 11:15AM,WE 11:15AM,TH 11:15AM,FR 11:15AM,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,NULL,NULL,,N,37.645572,-115.742947
