OUTLETID,BUSNAME,ADDR1,CITY,STATE,ZIP,COLLECTIONHOURS1,COLLECTIONHOURS2,COLLECTIONHOURS3,COLLECTIONHOURS4,COLLECTIONHOURS5,COLLECTIONHOURS6,COLLECTIONHOURS7,LATITUDE,LONGITUDE
5320900051,USPS COLLECTION BOX - BLUE BOX,7200 N 43RD ST,MILWAUKEE,WI,53209,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,43.1487445193,-87.9653299096
0213500057,USPS COLLECTION BOX - BLUE BOX,41 CHESTNUT HILL AVE,BRIGHTON,MA,02135,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,42.346954698,-71.1536062558
1045100007,USPS COLLECTION BOX - BLUE BOX,135 E 150TH ST,BRONX,NY,10451,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,40.8198792648,-73.9280884973
9266000060,USPS COLLECTION BOX - BLUE BOX,1515 WESTCLIFF DR,NEWPORT BEACH,CA,92660,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,33.6256822365,-117.9048942284
9266000148,USPS COLLECTION BOX - BLUE BOX,1515 WESTCLIFF DR,NEWPORT BEACH,CA,92660,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,33.6256822365,-117.9048942284
9261200048,USPS COLLECTION BOX - BLUE BOX,4521 CAMPUS DR,IRVINE,CA,92612,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,33.6486229711,-117.8319318862
1390500024,USPS COLLECTION BOX - BLUE BOX,10 GLENWOOD AVE,BINGHAMTON,NY,13905,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,42.1076767158,-75.9371232105
1703500005,USPS COLLECTION BOX - BLUE BOX,12988 ROUTE 75 S,HONEY GROVE,PA,17035,MO 04:00 PM,TU 04:00 PM,WE 04:00 PM,TH 04:00 PM,FR 04:00 PM,,,40.4014827213,-77.5537846302
4813100010,USPS COLLECTION BOX - BLUE BOX,107 WATERSTRADT COMMERCE DR,DUNDEE,MI,48131,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,41.9586132151,-83.6744980807
4968400085,USPS COLLECTION BOX - BLUE BOX,160 E STATE ST,TRAVERSE CITY,MI,49684,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,44.762634,-85.621293
3302000041,USPS COLLECTION BOX - BLUE BOX,2510 HOLLYWOOD BLVD,HOLLYWOOD,FL,33020,MO 03:15 PM,TU 03:15 PM,WE 03:15 PM,TH 03:15 PM,FR 03:15 PM,SA 01:00 PM,,26.0107768849,-80.1580116435
3302000044,USPS COLLECTION BOX - BLUE BOX,2339 HOLLYWOOD BLVD,HOLLYWOOD,FL,33020,MO 03:15 PM,TU 03:15 PM,WE 03:15 PM,TH 03:15 PM,FR 03:15 PM,SA 01:00 PM,,26.0112574827,-80.1543002216
3302000032,USPS COLLECTION BOX - BLUE BOX,2131 HOLLYWOOD BLVD,HOLLYWOOD,FL,33020,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 01:00 PM,,26.011369486,-80.150849476
4405500025,USPS COLLECTION BOX - BLUE BOX,2709 BROADWAY,LORAIN,OH,44055,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,41.4454983311,-82.1650081781
5504400017,USPS COLLECTION BOX - BLUE BOX,16179 KENRICK AVE,LAKEVILLE,MN,55044,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,44.71461,-93.2804865
5504400018,USPS COLLECTION BOX - BLUE BOX,16179 KENRICK AVE,LAKEVILLE,MN,55044,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,44.71461,-93.2804865
1341300047,USPS COLLECTION BOX - BLUE BOX,8635 CLINTON ST,NEW HARTFORD,NY,13413,MO 04:15 PM,TU 04:15 PM,WE 04:15 PM,TH 04:15 PM,FR 04:15 PM,,,43.0898654407,-75.316812388
5447600014,USPS COLLECTION BOX - BLUE BOX,6205 BUSINESS HIGHWAY 51 S,SCHOFIELD,WI,54476,MO 09:00 AM,TU 09:00 AM,WE 09:00 AM,TH 09:00 AM,FR 09:00 AM,SA 09:00 AM,,44.901270798,-89.608200207
2073500010,USPS COLLECTION BOX - BLUE BOX,7533 OLD ALEX FERRY RD,CLINTON,MD,20735,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,38.7536798,-76.8897898
5484600002,USPS COLLECTION BOX - PO LOBBY,39255 STATE HIGHWAY 13,HIGH BRIDGE,WI,54846,MO 11:45 AM,TU 11:45 AM,WE 11:45 AM,TH 11:45 AM,FR 11:45 AM,SA 10:00 AM,,46.389402,-90.735516
0230100071,USPS COLLECTION BOX - BLUE BOX,50 OAK ST EXT,BROCKTON,MA,02301,MO 02:00 PM,TU 02:00 PM,WE 02:00 PM,TH 02:00 PM,FR 02:00 PM,SA 12:00 PM,,42.099949055,-71.065010624
5704800001,USPS COLLECTION BOX - BLUE BOX,105 W MAIN ST,MONTROSE,SD,57048,MO 04:15 PM,TU 04:15 PM,WE 04:15 PM,TH 04:15 PM,FR 04:15 PM,SA 05:15 PM,,43.7009581448,-97.1838021107
5704800002,USPS COLLECTION BOX - PO LOBBY,105 W MAIN ST,MONTROSE,SD,57048,MO 11:30 AM,TU 11:30 AM,WE 11:30 AM,TH 11:30 AM,FR 11:30 AM,SA 09:45 AM,,43.700958145,-97.183802111
5701600001,USPS COLLECTION BOX - BLUE BOX,410 4TH ST,CHESTER,SD,57016,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,SA 05:00 PM,,43.894829896,-96.927547807
5701600002,USPS COLLECTION BOX - PO LOBBY,410 4TH ST,CHESTER,SD,57016,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,SA 02:30 PM,,43.894829896,-96.927547807
5701600004,USPS COLLECTION BOX - PO LOBBY,410 4TH ST,CHESTER,SD,57016,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,SA 02:30 PM,,43.894829896,-96.927547807
9132600028,USPS COLLECTION BOX - BLUE BOX,19881 RINALDI ST,PORTER RANCH,CA,91326,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,34.2755672162,-118.5681502289
8571400013,USPS COLLECTION BOX - BLUE BOX,902 W IRVINGTON RD,TUCSON,AZ,85714,MO 01:30 PM,TU 01:30 PM,WE 01:30 PM,TH 01:30 PM,FR 01:30 PM,,,32.1632956826,-110.98197675
1122600017,USPS COLLECTION BOX - BLUE BOX,1045 FLATBUSH AVE,BROOKLYN,NY,11226,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,40.645539,-73.9577025
9562400025,USPS COLLECTION BOX - BLUE BOX,8425 ELK GROVE FLORIN RD,ELK GROVE,CA,95624,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 02:00 PM,,38.451492,-121.3703775
9040500060,USPS COLLECTION BOX - PO LOBBY,2720 NEILSON WAY LOBBY,SANTA MONICA,CA,90405,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 02:00 PM,,34.000400788,-118.4830811
9819800850,USPS COLLECTION BOX - BLUE BOX,21815 MARINE VIEW DR S,DES MOINES,WA,98198,MO 01:30 PM,TU 01:30 PM,WE 01:30 PM,TH 01:30 PM,FR 01:30 PM,SA 02:30 PM,,47.406672,-122.3257545
0291900013,USPS COLLECTION BOX - BLUE BOX,2 CHERRY HILL RD,JOHNSTON,RI,02919,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 11:00 AM,,41.8365431884,-71.4840614167
6080500006,USPS COLLECTION BOX - BLUE BOX,3450 W 97TH ST,CHICAGO,IL,60805,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,41.7170409434,-87.7083117223
9681700015,USPS COLLECTION BOX - BLUE BOX,1240 AALA STREET,HONOLULU,HI,96817,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,21.3157819439,-157.8623694806
0649200058,USPS COLLECTION BOX - BLUE BOX,314 MAIN ST,WALLINGFORD,CT,06492,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 12:15 PM,,41.484596964,-72.823830405
5532800002,USPS COLLECTION BOX - BLUE BOX,45 BABCOCK,DELANO,MN,55328,MO 09:15 AM,TU 09:15 AM,WE 09:15 AM,TH 09:15 AM,FR 09:15 AM,SA 09:15 AM,,45.0355465245,-93.790278
4413400031,USPS COLLECTION BOX - BLUE BOX,1740 SNOW RD,CLEVELAND,OH,44134,MO 10:30 AM,TU 10:30 AM,WE 10:30 AM,TH 10:30 AM,FR 10:30 AM,SA 10:30 AM,,41.4051875527,-81.6948569753
1913600115,USPS COLLECTION BOX - BLUE BOX,7300 COTTAGE ST,PHILA,PA,19136,MO 09:00 AM,TU 09:00 AM,WE 09:00 AM,TH 09:00 AM,FR 09:00 AM,SA 09:00 AM,,40.0334079445,-75.0377382143
7757300040,USPS COLLECTION BOX - BLUE BOX,2280 GULF FWY S,LEAGUE CITY,TX,77573,MO 02:30 PM,TU 02:30 PM,WE 02:30 PM,TH 02:30 PM,FR 02:30 PM,SA 02:30 PM,,29.4809516141,-95.1003066741
9130700007,USPS COLLECTION BOX - BLUE BOX,24400 VANOWEN ST,WEST HILLS,CA,91307,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,34.194940782,-118.6569215351
9136700085,USPS COLLECTION BOX - EXPRESS,21045 CALIFA ST,WOODLAND HILLS,CA,91367,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 10:00 AM,,34.1772285318,-118.5919177785
6503200003,USPS COLLECTION BOX - BLUE BOX,16106 BERRY ST,EUGENE,MO,65032,MO 10:45 AM,TU 10:45 AM,WE 10:45 AM,TH 10:45 AM,FR 10:45 AM,SA 09:30 AM,,38.354012277,-92.4019313556
6503200004,USPS COLLECTION BOX - PO LOBBY,16106 BERRY ST,EUGENE,MO,65032,MO 10:45 AM,TU 10:45 AM,WE 10:45 AM,TH 10:45 AM,FR 10:45 AM,SA 09:30 AM,,38.354012277,-92.4019313556
9495000003,USPS COLLECTION BOX - PO LOBBY,10155 HIGHWAY 1,OLEMA,CA,94950,MO 03:15 PM,TU 03:15 PM,WE 03:15 PM,TH 03:15 PM,FR 03:15 PM,,,38.0435134299,-122.788900323
9495000005,USPS COLLECTION BOX - PO LOBBY,10155 HIGHWAY 1,OLEMA,CA,94950,MO 03:15 PM,TU 03:15 PM,WE 03:15 PM,TH 03:15 PM,FR 03:15 PM,,,38.0435134299,-122.788900323
7524702652,USPS COLLECTION BOX - BLUE BOX,8901 GOVERNORS ROW,DALLAS,TX,75247,MO 01:30 PM,TU 01:30 PM,WE 01:30 PM,TH 01:30 PM,FR 01:30 PM,,,32.8265242098,-96.8803609488
7874700001,USPS COLLECTION BOX - BLUE BOX,10819 CROWN COLONY DR,AUSTIN,TX,78747,MO 02:15 PM,TU 02:15 PM,WE 02:15 PM,TH 02:15 PM,FR 02:15 PM,SA 03:45 PM,,30.141034176,-97.7943833404
9714800003,USPS COLLECTION BOX - PO LOBBY,180 W FIRST ST,YAMHILL,OR,97148,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,SA 09:30 AM,,45.3408065188,-123.1888803579
9714800004,USPS COLLECTION BOX - PO LOBBY,180 W FIRST ST,YAMHILL,OR,97148,MO 04:30 PM,TU 04:30 PM,WE 04:30 PM,TH 04:30 PM,FR 04:30 PM,SA 09:30 AM,,45.3408065188,-123.1888803579
9582500157,USPS COLLECTION BOX - BLUE BOX,2233 WATT AVE,SACRAMENTO,CA,95825,MO 02:00 PM,TU 02:00 PM,WE 02:00 PM,TH 02:00 PM,FR 02:00 PM,SA 01:00 PM,,38.604717,-121.384089
7120100128,USPS COLLECTION BOX - BLUE BOX,111 N 3RD ST,MONROE,LA,71201,MO 04:15 PM,TU 04:15 PM,WE 04:15 PM,TH 04:15 PM,FR 04:15 PM,SA 12:00 PM,,32.502782594,-92.11600739
7120100129,USPS COLLECTION BOX - PO LOBBY,111 N 3RD ST,MONROE,LA,71201,MO 04:00 PM,TU 04:00 PM,WE 04:00 PM,TH 04:00 PM,FR 04:00 PM,SA 12:00 PM,,32.502782594,-92.11600739
7120100130,USPS COLLECTION BOX - PO LOBBY,111 N 3RD ST,MONROE,LA,71201,MO 04:15 PM,TU 04:15 PM,WE 04:15 PM,TH 04:15 PM,FR 04:15 PM,SA 12:00 PM,,32.502782594,-92.11600739
8714400001,USPS COLLECTION BOX - BLUE BOX,3200 CIVIC CENTER CIR NE,RIO RANCHO,NM,87144,MO 05:15 PM,TU 05:15 PM,WE 05:15 PM,TH 05:15 PM,FR 05:15 PM,,,35.3114494984,-106.6851820245
8714400003,USPS COLLECTION BOX - BLUE BOX,2020 AUTUMN SAGE AVE NE,RIO RANCHO,NM,87144,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 03:00 PM,,35.276073499,-106.696251
9454100067,USPS COLLECTION BOX - BLUE BOX,22320 FOOTHILL BLVD,HAYWARD,CA,94541,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 12:00 PM,,37.6782016442,-122.0837754672
9457700036,USPS COLLECTION BOX - BLUE BOX,777 DAVIS ST,SAN LEANDRO,CA,94577,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,,,37.723202174,-122.162849121
6065100027,USPS COLLECTION BOX - BLUE BOX,5600 W DIVISION ST,CHICAGO,IL,60651,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,41.9021735332,-87.7657914745
9413200051,USPS COLLECTION BOX - BLUE BOX,1310 SLOAT BLVD,SAN FRANCISCO,CA,94132,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 01:00 PM,,37.7343734655,-122.4863469534
9412200039,USPS COLLECTION BOX - BLUE BOX,1795 32ND AVE,SAN FRANCISCO,CA,94122,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 11:00 AM,,37.753755896,-122.490467341
4321900054,USPS COLLECTION BOX - BLUE BOX,4600 INTERNATIONAL GTWY,COLUMBUS,OH,43219,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,,,39.9976071102,-82.8847837052
1045300033,USPS COLLECTION BOX - BLUE BOX,1645 GRAND AVE,BRONX,NY,10453,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,40.8469791787,-73.9151622758
1045300007,USPS COLLECTION BOX - BLUE BOX,1590 UNDERCLIFF AVE,BRONX,NY,10453,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,40.8485010808,-73.922452408
6301100115,USPS COLLECTION BOX - PO LOBBY,613 BIG BEND RD,ELLISVILLE,MO,63011,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 12:30 PM,,38.5684047509,-90.5230122608
6301100116,USPS COLLECTION BOX - PO LOBBY,613 BIG BEND RD,ELLISVILLE,MO,63011,MO 05:00 PM,TU 05:00 PM,WE 05:00 PM,TH 05:00 PM,FR 05:00 PM,SA 12:30 PM,,38.5684047509,-90.5230122608
6313100105,USPS COLLECTION BOX - BLUE BOX,13075 MANCHESTER RD,SAINT LOUIS,MO,63131,MO 04:45 PM,TU 04:45 PM,WE 04:45 PM,TH 04:45 PM,FR 04:45 PM,SA 04:00 PM,,38.602591613,-90.461393926
7906500035,USPS COLLECTION BOX - BLUE BOX,311 W 30TH AVE,PAMPA,TX,79065,MO 04:15 PM,TU 04:15 PM,WE 04:15 PM,TH 04:15 PM,FR 04:15 PM,SA 02:30 PM,,35.5715825467,-100.9683898324
9150500045,USPS COLLECTION BOX - BLUE BOX,4200 W NATIONAL AVE,BURBANK,CA,91505,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 10:00 AM,,34.1502610879,-118.3456409702
8021600063,USPS COLLECTION BOX - BLUE BOX,4300 HOLLY ST,DENVER,CO,80216,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,SA 12:00 PM,,39.7764203934,-104.9222657309
6065700067,USPS COLLECTION BOX - BLUE BOX,3230 N LINCOLN AVE,CHICAGO,IL,60657,MO 10:00 AM,TU 10:00 AM,WE 10:00 AM,TH 10:00 AM,FR 10:00 AM,SA 12:00 PM,,41.940486007,-87.669287091
2070800034,USPS COLLECTION BOX - BLUE BOX,11600 SPRINGFIELD RD,LAUREL,MD,20708,MO 12:00 PM,TU 12:00 PM,WE 12:00 PM,TH 12:00 PM,FR 12:00 PM,,,39.047677587,-76.856650455
0211400009,USPS COLLECTION BOX - BLUE BOX,60 CARDINAL OCONNELL WAY,BOSTON,MA,02114,MO 10:30 AM,TU 10:30 AM,WE 10:30 AM,TH 10:30 AM,FR 10:30 AM,,,42.362586534,-71.065165736
4060100096,USPS COLLECTION BOX - BLUE BOX,260 DEMOCRAT DR,FRANKFORT,KY,40601,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,,,38.172065632,-84.816597189
1123100021,USPS COLLECTION BOX - BLUE BOX,36 SEABRING ST,BROOKLYN,NY,11231,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 11:00 AM,,40.680722598,-74.006619271
0685600137,USPS COLLECTION BOX - BLUE BOX,304 MAIN AVE,NORWALK,CT,06856,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,41.135706,-73.4241465
0685600085,USPS COLLECTION BOX - BLUE BOX,70 NEW CANAAN AVE,NORWALK,CT,06856,MO 03:00 PM,TU 03:00 PM,WE 03:00 PM,TH 03:00 PM,FR 03:00 PM,SA 01:00 PM,,41.126931,-73.430406
0685600087,USPS COLLECTION BOX - BLUE BOX,115 NEW CANAAN AVE,NORWALK,CT,06856,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,41.127652019,-73.434244279
0685600086,USPS COLLECTION BOX - BLUE BOX,99 NEW CANAAN AVE,NORWALK,CT,06856,MO 11:00 AM,TU 11:00 AM,WE 11:00 AM,TH 11:00 AM,FR 11:00 AM,SA 01:00 PM,,41.127084,-73.4335245
0685600121,USPS COLLECTION BOX - BLUE BOX,622 WEST,NORWALK,CT,06856,MO 02:45 PM,TU 02:45 PM,WE 02:45 PM,TH 02:45 PM,FR 02:45 PM,SA 03:00 PM,,41.113818,-73.4157135
0685600101,USPS COLLECTION BOX - BLUE BOX,24 STEVENS ST,NORWALK,CT,06856,MO 01:00 PM,TU 01:00 PM,WE 01:00 PM,TH 01:00 PM,FR 01:00 PM,SA 01:00 PM,,41.110482104,-73.4213798
0682400032,USPS COLLECTION BOX - BLUE BOX,1700 POST RD,FAIRFIELD,CT,06824,MO 01:45 PM,TU 01:45 PM,WE 01:45 PM,TH 01:45 PM,FR 01:45 PM,SA 02:00 PM,,41.1410054355,-73.261057642
